p_label,p_value,p_target,c_testcase,t_case_local,t_function,t_gold,t_direction,t_id
{IDENTITY_P},ผู้หญิง,women,เราพร้อมโอบกอดคุณและผู้หญิงคนอื่นๆ เสมอ,เราพร้อมโอบกอดคุณและ{IDENTITY_P}คนอื่นๆ เสมอ,ident_pos_nh,non-hateful,-,524
{IDENTITY_P},คนไทย,Thai,จากสันดานพวกคนไทยแม่งก็เป็นได้แค่ขยะสังคมเท่านั้นแหละ,จากสันดานพวก{IDENTITY_P}แม่งก็เป็นได้แค่ขยะสังคมเท่านั้นแหละ,profanity_h,hateful,general,251
{IDENTITY_S},ทอม,tomboy,กุอยากฆ่าทอมให้หมดทุกตัว,กุอยากฆ่า{IDENTITY_S}ให้หมดทุกตัว,threat_dir_h,hateful,general,82
{IDENTITY_S},คนไทย,Thai,เรามีคนไทยในทีมฟุตบอลของเราอยู่,เรามี{IDENTITY_S}ในทีมฟุตบอลของเราอยู่,ident_neutral_nh,non-hateful,-,491
{IDENTITY_P},คนไทยเชื้อสายจีน,Chinese-Thai,มีคนไทยเชื้อสายจีนในคอร์สมึงป่ะ,มี{IDENTITY_P}ในคอร์สมึงป่ะ,ident_neutral_nh,non-hateful,-,488
{IDENTITY_P},คนคริสต์,christianity,อีพวกคนคริสต์แบบมึงควรรู้ว่าชีวิตมึงไร้ค่า,อีพวก{IDENTITY_P}แบบมึงควรรู้ว่าชีวิตมึงไร้ค่า,ref_subs_clause_h,hateful,directed,371
{IDENTITY_P},คนพิการ,disbabled,โลกนี้คงจะน่าอยู่ขึ้นเยอะ ถ้าไม่มีพวกคนพิการอย่างมึง,โลกนี้คงจะน่าอยู่ขึ้นเยอะ ถ้าไม่มีพวก{IDENTITY_P}อย่างมึง,threat_norm_h,hateful,directed,115
{IDENTITY_P},คนกรุง,Thai-Central,คนกรุง ส่วนใหญ่มันก็สมองเพี้ยนๆ กันทั้งนั้นแหละวะ,{IDENTITY_P} ส่วนใหญ่มันก็สมองเพี้ยนๆ กันทั้งนั้นแหละวะ,phrase_opinion_h,hateful,general,479
{IDENTITY_S},ผู้สูงอายุ,elderly,กุเป็นผู้สูงอายุ,กุเป็น{IDENTITY_S},ident_neutral_nh,non-hateful,-,482
{IDENTITY_P},แรงงานต่างด้าว,migrant workers,เห็นแรงงานต่างด้าวอยู่ในรัฐบาลแล้วโคตรน่าภูมิใจเลยวะ,เห็น{IDENTITY_P}อยู่ในรัฐบาลแล้วโคตรน่าภูมิใจเลยวะ,ident_pos_nh,non-hateful,-,506
{IDENTITY_S},คนเขมร,Cambodians,พรุ่งนี้กุจะไปแทงคนเขมร,พรุ่งนี้กุจะไปแทง{IDENTITY_S},threat_dir_h,hateful,general,86
{IDENTITY_P},คนอีสาน,Thai Isan,พวกคนอีสานมันก็แค่แมลงสาบ,พวก{IDENTITY_P}มันก็แค่แมลงสาบ,derog_dehum_h,hateful,directed,47
{IDENTITY_P},คนกะเหรี่ยง,Highland Indigenous People,คนกะเหรี่ยง แบบมึงน่ะ ไม่ต่างอะไรกับหนูตามท่อเลย,{IDENTITY_P} แบบมึงน่ะ ไม่ต่างอะไรกับหนูตามท่อเลย,derog_dehum_h,hateful,directed,51
{IDENTITY_P},คนคริสต์,christianity,ส่วนตัวกุว่า อีพวกคนคริสต์แบบมึงสมควรตาย,ส่วนตัวกุว่า อีพวก{IDENTITY_P}แบบมึงสมควรตาย,phrase_opinion_h,hateful,directed,474
{IDENTITY_P},ผู้ชาย,male,"ควรโดนแบนไปเลยที่ไปบอกว่า ""ผู้ชาย สมควรตาย""","ควรโดนแบนไปเลยที่ไปบอกว่า ""{IDENTITY_P} สมควรตาย""",counter_quote_nh,non-hateful,-,544
{IDENTITY_P},ทอม,tomboy,"มึงแม่งโคตรน่าสงสารเลยว่ะ ถึงได้มาเขียนว่า ""ทอม สมควรตาย""","มึงแม่งโคตรน่าสงสารเลยว่ะ ถึงได้มาเขียนว่า ""{IDENTITY_P} สมควรตาย""",counter_quote_nh,non-hateful,-,545
{IDENTITY_P},เด็กผู้ชาย,boy,เด็กผู้ชาย ส่วนใหญ่มันเลวสุดๆ,{IDENTITY_P} ส่วนใหญ่มันเลวสุดๆ,profanity_h,hateful,general,257
{IDENTITY_P},เกย์,gay,ตอนนี้เรากำลังเรียนรู้เกี่ยวกับเกย์เยอะเลย,ตอนนี้เรากำลังเรียนรู้เกี่ยวกับ{IDENTITY_P}เยอะเลย,ident_neutral_nh,non-hateful,-,489
{IDENTITY_S},คนมาเล,Malay,หมากุยังฉลาดกว่าพวกคนมาเลทุกตัวเลย,หมากุยังฉลาดกว่าพวก{IDENTITY_S}ทุกตัวเลย,derog_impl_h,hateful,general,63
{IDENTITY_P},คนพิการ,disbabled,กุจะไม่ยอมให้มีการฆ่าล้างเผ่าพันธุ์คนพิการในประเทศนี้,กุจะไม่ยอมให้มีการฆ่าล้างเผ่าพันธุ์{IDENTITY_P}ในประเทศนี้,negate_neg_nh,non-hateful,-,431
{IDENTITY_P},คนมาเล,Malay,การที่มึงเกลียดคนมาเลนี่โคตรเข้าใจผิดเลย,การที่มึงเกลียด{IDENTITY_P}นี่โคตรเข้าใจผิดเลย,counter_ref_nh,non-hateful,-,552
{IDENTITY_P},คนพิการ,disbabled,พวกคนพิการอย่างมึงเป็นเหี้ยไรมากปะ,พวก{IDENTITY_P}อย่างมึงเป็นเหี้ยไรมากปะ,profanity_h,hateful,directed,242
{IDENTITY_P},เด็กผู้หญิง,girl,อีพวกเด็กผู้หญิงมันก็แค่เชื้อโรค,อีพวก{IDENTITY_P}มันก็แค่เชื้อโรค,derog_dehum_h,hateful,general,56
{IDENTITY_P},คนกะเหรี่ยง,Highland Indigenous People,พวกคนกะเหรี่ยงก็แบบนี้แหละ มันน่ารังเกียจชิบหาย,พวก{IDENTITY_P}ก็แบบนี้แหละ มันน่ารังเกียจชิบหาย,ref_subs_sent_h,hateful,general,385
{IDENTITY_P},เด็กผู้หญิง,girl,ไอพวกอำนาจล้มมืออย่างเด็กผู้หญิงเป็นภัยต่อประเทศเรา,ไอพวกอำนาจล้มมืออย่าง{IDENTITY_P}เป็นภัยต่อประเทศเรา,derog_neg_attrib_h,hateful,general,30
{IDENTITY_S},ผู้หญิง,women,ไม่แปลกหรอกที่ไอเดียมันห่วยแตก ก็มันมาจากผู้หญิงนี่หว่า,ไม่แปลกหรอกที่ไอเดียมันห่วยแตก ก็มันมาจาก{IDENTITY_S}นี่หว่า,ref_subs_sent_h,hateful,general,399
{IDENTITY_P},คนแปลงเพศ,trans/ladyboy,โรงเรียนกุแทบไม่มีคนแปลงเพศเลย,โรงเรียนกุแทบไม่มี{IDENTITY_P}เลย,ident_neutral_nh,non-hateful,-,497
{IDENTITY_P},คนฮินดู,hinduism,แถวนั้นมีคนฮินดูอยู่เยอะเหมือนกันนะ,แถวนั้นมี{IDENTITY_P}อยู่เยอะเหมือนกันนะ,ident_neutral_nh,non-hateful,-,501
{IDENTITY_P},เด็กผู้ชาย,boy,พวกเด็กผู้ชายมันไม่ใช่คน,พวก{IDENTITY_P}มันไม่ใช่คน,negate_pos_h,hateful,general,416
{IDENTITY_S},คนกรุง,Thai-Central,เราไม่ควรปล่อยให้คนกรุงโดนข่มขืนเด็ดขาด,เราไม่ควรปล่อยให้{IDENTITY_S}โดนข่มขืนเด็ดขาด,negate_neg_nh,non-hateful,-,433
{IDENTITY_S},คนแปลงเพศ,trans/ladyboy,พรุ่งนี้กุจะไปกอดคนแปลงเพศ,พรุ่งนี้กุจะไปกอด{IDENTITY_S},ident_pos_nh,non-hateful,-,520
{IDENTITY_P},คนเขมร,Cambodians,ใครๆ ก็อยากฆ่าพวกคนเขมรให้หมดทุกตัว,ใครๆ ก็อยากฆ่าพวก{IDENTITY_P}ให้หมดทุกตัว,threat_norm_h,hateful,directed,117
,,,กุจะยิงนักปั่นจักรยานคนต่อไปที่กุเห็น,กุจะยิงนักปั่นจักรยานคนต่อไปที่กุเห็น,target_group_nh,non-hateful,-,741
{IDENTITY_P},เด็กผู้หญิง,girl,พวกเด็กผู้หญิงไม่สมควรโดนทรมานแบบนั้นนะเว้ย,พวก{IDENTITY_P}ไม่สมควรโดนทรมานแบบนั้นนะเว้ย,negate_neg_nh,non-hateful,-,436
{IDENTITY_P},คนไทยเชื้อสายจีน,Chinese-Thai,พวกเราเป็นคนไทยเชื้อสายจีนกันหมดเลย,พวกเราเป็น{IDENTITY_P}กันหมดเลย,ident_neutral_nh,non-hateful,-,484
